millis,stamp,datetime,doorposition,temp,vcc
1998, 1445809455, "2015/10/25 21:44:15", 71.49, 44.49, 1
3999, 1445809457, "2015/10/25 21:44:17", 71.49, 44.49, 1
5999, 1445809459, "2015/10/25 21:44:19", 71.49, 44.49, 1
7999, 1445809461, "2015/10/25 21:44:21", 71.49, 44.49, 1
10000, 1445809463, "2015/10/25 21:44:23", 71.49, 44.49, 1
