millis,stamp,datetime,doorposition,temp,vcc
999, 1445634868, "2015/10/23 21:14:28", -1000.00, 185.00, 0
1998, 1445634869, "2015/10/23 21:14:29", 73.29, 185.00, 0
3000, 1445634870, "2015/10/23 21:14:30", 73.29, 73.18, 0
3998, 1445634871, "2015/10/23 21:14:31", 73.40, 73.29, 0
4999, 1445634872, "2015/10/23 21:14:32", 73.40, 73.29, 0
