1.4463e+09,43.25,72.95,1
1.4463e+09,43.14,72.95,1
1.4463e+09,42.91,73.06,1
1.4463e+09,42.8,72.84,1
1.4463e+09,42.58,72.84,1
1.4463e+09,42.46,72.84,1
1.4463e+09,42.35,72.84,1
1.4463e+09,42.13,72.95,1
1.4463e+09,42.01,72.95,1
1.4463e+09,41.9,72.95,1
1.4463e+09,41.68,72.95,1
1.4463e+09,41.56,72.95,1
1.4463e+09,41.45,72.95,1
1.4463e+09,41.34,72.72,1
1.4463e+09,41.22,72.39,0
1.4463e+09,41.56,72.27,0
1.4463e+09,41.79,72.05,0
1.4463e+09,42.01,71.94,0
1.4463e+09,42.24,71.82,0
1.4463e+09,42.46,71.82,0
1.4463e+09,42.69,71.71,0
1.4463e+09,42.8,71.6,0
1.4463e+09,42.91,71.49,0
1.4463e+09,43.14,71.71,0
1.4463e+09,43.25,71.6,0
1.4463e+09,43.36,71.49,0
1.4463e+09,43.47,71.49,0
1.4463e+09,43.59,71.49,0
1.4463e+09,43.7,71.37,0
1.4463e+09,43.93,71.37,0
1.4463e+09,44.04,71.37,0
1.4463e+09,44.15,71.26,0
1.4463e+09,44.26,71.26,0
1.4463e+09,44.38,71.15,0
1.4463e+09,44.38,71.37,1
1.4463e+09,44.26,71.82,0
1.4463e+09,44.26,71.94,0
1.4463e+09,44.26,72.05,1
1.4463e+09,44.15,72.16,1
1.4463e+09,44.04,72.27,1
1.4463e+09,43.93,72.27,1
1.4463e+09,43.81,72.27,1
1.4463e+09,43.59,72.27,1
1.4463e+09,43.36,72.39,1
1.4463e+09,43.25,72.5,1
1.4463e+09,43.03,72.5,1
1.4463e+09,42.8,72.5,1
1.4463e+09,42.69,72.61,1
1.4463e+09,42.58,72.61,1
1.4463e+09,42.35,72.5,1
1.4463e+09,42.24,72.61,1
1.4463e+09,42.13,72.61,1
1.4463e+09,41.9,72.72,0
1.4463e+09,42.01,72.5,0
1.4463e+09,42.13,72.39,1
1.4463e+09,42.01,72.16,0
1.4463e+09,42.24,72.05,0
1.4463e+09,42.46,71.94,0
1.4463e+09,42.69,71.94,0
1.4463e+09,42.91,71.94,0
1.4463e+09,43.14,71.94,0
1.4463e+09,43.25,72.05,0
1.4463e+09,43.47,71.94,0
1.4463e+09,43.7,71.94,0
1.4463e+09,43.81,72.05,0
1.4463e+09,44.04,72.05,0
1.4463e+09,44.15,72.05,0
1.4463e+09,44.26,72.05,0
1.4463e+09,44.49,72.05,0
1.4463e+09,44.6,71.94,0
1.4463e+09,44.71,71.94,0
1.4463e+09,44.83,72.05,0
1.4463e+09,44.94,72.39,1
1.4463e+09,44.83,72.72,1
1.4463e+09,44.71,72.84,1
1.4463e+09,44.6,73.06,1
1.4463e+09,44.83,73.18,1
1.4463e+09,44.71,73.18,1
1.4463e+09,44.6,73.29,1
1.4463e+09,44.38,73.4,1
1.4463e+09,44.15,73.4,1
1.4463e+09,44.04,73.4,1
1.4463e+09,43.81,73.51,1
1.4463e+09,43.7,73.62,1
1.4463e+09,43.47,73.51,1
1.4463e+09,43.25,73.62,1
1.4463e+09,43.14,73.62,1
1.4463e+09,43.03,73.74,1
1.4463e+09,42.8,73.74,1
1.4463e+09,42.58,73.74,1
1.4463e+09,42.46,73.74,1
1.4463e+09,42.35,73.74,1
1.4463e+09,42.13,73.51,0
1.4463e+09,42.13,73.51,0
1.4463e+09,42.46,73.4,0
1.4463e+09,42.69,73.29,0
1.4463e+09,42.91,73.29,0
1.4463e+09,43.14,73.18,0
1.4463e+09,43.36,73.06,0
1.4463e+09,43.59,73.06,0
1.4463e+09,43.81,72.95,0
1.4463e+09,43.93,72.95,0
1.4463e+09,44.04,72.95,0
1.4463e+09,44.26,72.95,0
1.4463e+09,44.38,72.84,0
1.4463e+09,44.6,72.84,0
1.4463e+09,44.71,72.84,0
1.4463e+09,44.83,72.72,0
1.4463e+09,45.05,72.84,0
1.4463e+09,45.16,72.84,0
1.4463e+09,45.16,73.06,0
1.4463e+09,45.16,73.4,1
1.4463e+09,45.05,73.62,1
1.4463e+09,44.94,73.74,0
1.4463e+09,45.05,73.85,0
1.4463e+09,45.05,74.07,1
1.4463e+09,44.94,74.07,1
1.4463e+09,44.71,74.19,1
1.4463e+09,44.49,74.3,1
1.4463e+09,44.38,74.3,1
1.4463e+09,44.15,74.41,1
1.4463e+09,44.04,74.64,1
1.4463e+09,43.7,74.75,1
1.4463e+09,43.47,74.86,1
1.4463e+09,43.36,74.86,0
1.4463e+09,43.36,74.97,0
1.4463e+09,43.36,75.2,0
1.4463e+09,43.36,75.09,1
1.4463e+09,43.25,75.2,1
1.4463e+09,43.25,75.31,1
1.4463e+09,43.14,75.31,1
1.4463e+09,43.03,75.31,1
1.4463e+09,43.03,75.31,1
1.4463e+09,42.91,75.43,1
1.4463e+09,42.8,75.54,1
1.4463e+09,42.8,75.76,1
1.4463e+09,42.69,75.65,1
1.4463e+09,42.58,75.76,1
1.4463e+09,42.58,75.87,1
1.4463e+09,42.46,75.76,0
1.4463e+09,42.46,75.65,0
1.4463e+09,42.69,75.54,0
1.4463e+09,42.91,75.43,0
1.4463e+09,43.14,75.43,0
1.4463e+09,43.47,75.31,0
1.4463e+09,43.59,75.31,0
1.4463e+09,43.93,75.31,0
1.4463e+09,44.15,75.31,0
1.4463e+09,44.26,75.2,0
1.4463e+09,44.49,75.2,0
1.4463e+09,44.71,75.2,0
1.4463e+09,44.83,75.2,0
1.4463e+09,45.05,75.2,0
1.4463e+09,45.28,75.2,0
1.4463e+09,45.39,75.2,1
1.4463e+09,45.28,75.43,1
1.4463e+09,45.16,75.65,1
1.4463e+09,45.16,75.76,1
1.4463e+09,45.05,75.87,1
1.4463e+09,44.94,75.76,1
1.4463e+09,44.83,75.99,1
1.4463e+09,44.71,76.1,1
1.4463e+09,44.6,75.99,1
1.4463e+09,44.49,75.99,1
1.4463e+09,44.26,75.76,1
1.4463e+09,44.15,75.76,1
1.4463e+09,44.04,72.16,1
1.4463e+09,43.93,73.62,1
1.4463e+09,43.7,74.3,1
1.4463e+09,43.59,74.75,1
1.4463e+09,43.36,74.75,1
1.4463e+09,43.25,74.75,1
1.4463e+09,43.14,74.75,1
1.4463e+09,42.91,74.75,0
1.4463e+09,42.91,74.75,0
1.4463e+09,42.91,74.75,1
1.4463e+09,42.8,74.52,0
1.4463e+09,43.03,74.3,0
1.4463e+09,43.14,74.07,0
1.4463e+09,43.36,73.74,0
1.4463e+09,43.59,73.62,0
1.4463e+09,43.81,73.51,0
1.4463e+09,44.04,73.4,0
1.4463e+09,44.15,73.29,0
1.4463e+09,44.38,73.18,0
1.4463e+09,44.49,73.18,0
1.4463e+09,44.71,73.06,0
1.4463e+09,44.83,73.06,0
1.4463e+09,45.05,73.06,0
1.4463e+09,45.16,73.18,0
1.4463e+09,45.39,73.18,0
1.4463e+09,45.39,73.51,1
1.4463e+09,45.28,73.85,1
1.4463e+09,45.28,73.85,1
1.4463e+09,45.05,73.96,1
1.4463e+09,44.94,73.96,1
1.4463e+09,44.94,73.96,1
1.4463e+09,44.83,73.96,1
1.4463e+09,44.6,73.96,1
1.4463e+09,44.49,73.96,1
1.4463e+09,44.26,73.96,1
1.4463e+09,44.04,73.96,1
1.4463e+09,43.93,73.96,1
1.4463e+09,43.7,72.84,1
1.4463e+09,43.59,73.4,1
1.4463e+09,43.36,73.51,1
1.4463e+09,43.25,73.74,1
1.4463e+09,43.14,73.74,1
1.4463e+09,42.91,73.74,1
1.4463e+09,42.8,73.62,1
1.4463e+09,42.69,73.74,0
1.4463e+09,42.8,73.51,0
1.4463e+09,42.8,73.4,0
1.4463e+09,43.03,73.18,0
1.4463e+09,43.25,73.06,0
1.4463e+09,43.36,72.95,0
1.4463e+09,43.59,72.84,0
1.4463e+09,43.81,72.84,0
1.4463e+09,44.04,72.72,0
1.4463e+09,44.15,72.61,0
1.4463e+09,44.38,72.72,0
1.4463e+09,44.49,72.61,0
1.4463e+09,44.71,72.61,0
1.4463e+09,44.83,72.61,0
1.4463e+09,44.94,72.61,0
1.4463e+09,45.16,72.61,0
1.4463e+09,45.28,72.61,1
1.4463e+09,45.16,72.84,1
1.4463e+09,45.16,73.18,1
1.4463e+09,45.05,73.29,1
1.4463e+09,44.94,73.4,1
1.4463e+09,44.94,73.4,1
1.4463e+09,44.83,73.51,0
1.4463e+09,45.16,73.51,0
1.4463e+09,45.28,73.51,0
1.4463e+09,45.28,73.51,1
1.4463e+09,45.16,73.62,1
1.4463e+09,44.94,73.62,1
1.4463e+09,44.6,73.51,1
1.4463e+09,44.38,73.51,1
1.4463e+09,44.04,73.62,1
1.4463e+09,43.7,73.62,1
1.4463e+09,43.59,73.51,0
1.4463e+09,43.81,73.4,0
1.4463e+09,44.15,73.18,0
1.4463e+09,44.38,73.06,0
1.4463e+09,44.6,72.95,0
1.4463e+09,44.71,72.72,0
1.4463e+09,44.94,72.72,0
1.4463e+09,45.05,72.72,0
1.4463e+09,45.16,72.61,0
1.4463e+09,45.28,72.5,0
1.4463e+09,45.39,71.37,0
1.4463e+09,45.5,70.36,0
1.4463e+09,45.61,69.57,0
1.4463e+09,45.84,68.56,0
1.4463e+09,45.95,68.68,1
1.4463e+09,45.84,68.22,1
1.4463e+09,45.72,66.87,1
1.4463e+09,45.61,67.77,1
1.4463e+09,45.5,68.68,1
1.4463e+09,45.28,68.22,1
1.4463e+09,45.05,69.69,1
1.4463e+09,44.83,70.59,1
1.4463e+09,44.49,71.15,1
1.4463e+09,44.26,71.37,1
1.4463e+09,44.04,71.37,1
1.4463e+09,43.7,71.49,1
1.4463e+09,43.47,71.6,1
1.4463e+09,43.25,71.82,1
1.4463e+09,43.03,71.94,1
1.4463e+09,42.8,71.94,1
1.4463e+09,42.58,72.05,1
1.4463e+09,42.35,72.16,1
1.4463e+09,42.13,72.16,1
1.4463e+09,42.01,72.16,1
1.4463e+09,41.79,72.16,1
1.4463e+09,41.68,72.16,1
1.4463e+09,41.45,72.16,0
1.4463e+09,41.56,71.94,0
1.4463e+09,41.79,71.94,0
1.4463e+09,42.01,71.71,0
1.4463e+09,42.35,71.6,0
1.4464e+09,42.69,71.37,0
1.4464e+09,42.8,71.37,0
1.4464e+09,43.03,71.26,0
1.4464e+09,43.25,71.15,0
1.4464e+09,43.36,71.04,0
1.4464e+09,43.59,71.04,0
1.4464e+09,43.7,71.04,0
1.4464e+09,43.81,71.04,0
1.4464e+09,44.04,70.93,0
1.4464e+09,44.15,70.93,0
1.4464e+09,44.38,70.93,0
1.4464e+09,44.49,70.93,0
1.4464e+09,44.6,70.93,0
1.4464e+09,44.71,70.81,0
1.4464e+09,44.83,70.81,1
1.4464e+09,44.71,71.26,1
1.4464e+09,44.49,71.49,1
1.4464e+09,44.38,71.71,1
1.4464e+09,44.26,71.71,1
1.4464e+09,44.04,71.82,1
1.4464e+09,43.81,71.94,1
1.4464e+09,43.59,71.94,1
1.4464e+09,43.36,71.94,1
1.4464e+09,43.14,71.82,1
1.4464e+09,42.91,71.94,1
1.4464e+09,42.58,71.94,1
1.4464e+09,42.35,71.94,1
1.4464e+09,42.13,71.94,1
1.4464e+09,41.9,72.05,1
1.4464e+09,41.68,72.05,1
1.4464e+09,41.56,72.05,0
1.4464e+09,41.79,71.94,0
1.4464e+09,42.13,71.71,0
1.4464e+09,42.35,71.6,0
1.4464e+09,42.69,71.49,0
1.4464e+09,42.8,71.37,0
1.4464e+09,43.03,71.26,0
1.4464e+09,43.14,71.26,0
1.4464e+09,43.36,71.15,0
1.4464e+09,43.47,71.26,0
1.4464e+09,43.7,71.15,0
1.4464e+09,43.81,71.15,0
1.4464e+09,43.93,71.15,0
1.4464e+09,44.15,71.15,0
1.4464e+09,44.26,71.15,0
1.4464e+09,44.49,71.04,0
1.4464e+09,44.6,71.04,0
1.4464e+09,44.71,70.93,0
1.4464e+09,44.83,71.04,1
1.4464e+09,44.71,71.49,1
1.4464e+09,44.49,71.82,1
1.4464e+09,44.38,72.05,1
1.4464e+09,44.26,72.05,1
1.4464e+09,44.04,72.16,1
1.4464e+09,43.81,72.16,1
1.4464e+09,43.59,72.27,1
1.4464e+09,43.36,72.5,1
1.4464e+09,43.14,72.5,1
1.4464e+09,42.91,72.5,1
1.4464e+09,42.58,72.5,1
1.4464e+09,42.46,72.5,1
1.4464e+09,42.24,72.5,1
1.4464e+09,42.01,72.61,1
1.4464e+09,41.79,72.61,0
1.4464e+09,41.9,72.5,0
1.4464e+09,42.24,72.27,0
1.4464e+09,42.46,72.16,0
1.4464e+09,42.69,72.05,0
1.4464e+09,42.91,72.05,0
1.4464e+09,43.14,71.94,0
1.4464e+09,43.25,71.94,0
1.4464e+09,43.47,71.82,0
1.4464e+09,43.7,71.82,0
1.4464e+09,43.81,71.82,0
1.4464e+09,43.93,71.82,0
1.4464e+09,44.15,71.82,0
1.4464e+09,44.26,71.94,0
1.4464e+09,44.38,71.94,0
1.4464e+09,44.6,72.05,0
1.4464e+09,44.71,72.05,0
1.4464e+09,44.83,72.05,1
1.4464e+09,44.71,72.39,1
1.4464e+09,44.6,72.84,1
1.4464e+09,44.38,73.06,1
1.4464e+09,44.26,73.06,1
1.4464e+09,44.15,73.06,1
1.4464e+09,43.93,73.18,1
1.4464e+09,43.7,73.18,1
1.4464e+09,43.47,73.18,1
1.4464e+09,43.25,73.18,1
1.4464e+09,43.03,73.18,1
1.4464e+09,42.8,73.29,1
1.4464e+09,42.58,73.4,1
1.4464e+09,42.35,73.51,1
1.4464e+09,42.13,73.4,1
1.4464e+09,42.01,73.4,1
1.4464e+09,41.79,73.62,1
1.4464e+09,41.68,73.62,1
1.4464e+09,41.56,73.4,0
1.4464e+09,41.9,73.29,0
1.4464e+09,42.13,73.29,0
1.4464e+09,42.46,73.29,0
1.4464e+09,42.69,73.06,0
1.4464e+09,42.91,73.06,0
1.4464e+09,43.14,73.06,0
1.4464e+09,43.36,72.95,0
1.4464e+09,43.47,72.95,0
1.4464e+09,43.7,72.95,0
1.4464e+09,43.81,72.95,0
1.4464e+09,44.04,72.95,0
1.4464e+09,44.15,73.06,0
1.4464e+09,44.38,72.95,0
1.4464e+09,44.49,72.95,0
1.4464e+09,44.71,72.84,0
1.4464e+09,44.83,72.95,0
1.4464e+09,44.83,73.18,1
1.4464e+09,44.6,73.51,1
1.4464e+09,44.49,73.74,1
1.4464e+09,44.38,73.96,1
1.4464e+09,44.15,74.07,1
1.4464e+09,44.04,74.19,1
1.4464e+09,43.81,74.19,1
1.4464e+09,43.47,73.96,1
1.4464e+09,43.25,74.07,1
1.4464e+09,43.03,73.96,1
1.4464e+09,42.8,74.19,1
1.4464e+09,42.58,74.19,1
1.4464e+09,42.46,74.07,1
1.4464e+09,42.24,73.96,1
1.4464e+09,42.01,74.19,1
1.4464e+09,41.9,74.19,1
1.4464e+09,41.79,74.07,1
1.4464e+09,41.68,74.19,0
1.4464e+09,41.79,73.85,0
1.4464e+09,42.13,73.74,0
1.4464e+09,42.35,73.51,0
1.4464e+09,42.69,73.18,0
1.4464e+09,42.8,73.18,0
1.4464e+09,43.03,73.18,0
1.4464e+09,43.25,73.18,0
1.4464e+09,43.47,73.06,0
1.4464e+09,43.7,72.84,0
1.4464e+09,43.81,72.84,0
1.4464e+09,43.93,72.72,0
1.4464e+09,44.15,72.61,0
1.4464e+09,44.38,72.61,0
1.4464e+09,44.49,72.61,0
1.4464e+09,44.6,72.72,0
1.4464e+09,44.83,72.61,1
1.4464e+09,44.71,72.95,1
1.4464e+09,44.6,73.4,1
1.4464e+09,44.49,73.62,1
1.4464e+09,44.26,73.96,1
1.4464e+09,44.04,74.19,1
1.4464e+09,43.81,74.19,1
1.4464e+09,43.59,74.07,1
1.4464e+09,43.36,74.07,1
1.4464e+09,43.14,74.07,1
1.4464e+09,42.91,73.96,1
1.4464e+09,42.69,73.85,1
1.4464e+09,42.46,73.4,1
1.4464e+09,42.24,73.29,1
1.4464e+09,42.13,73.51,1
1.4464e+09,41.9,73.51,1
1.4464e+09,41.68,73.4,1
1.4464e+09,41.56,73.29,1
1.4464e+09,41.34,73.06,0
1.4464e+09,41.45,73.18,0
1.4464e+09,41.9,73.06,0
1.4464e+09,42.13,72.95,0
1.4464e+09,42.46,72.61,0
1.4464e+09,42.69,72.5,0
1.4464e+09,42.91,72.39,0
1.4464e+09,43.03,72.39,0
1.4464e+09,43.25,72.39,0
1.4464e+09,43.47,72.39,0
1.4464e+09,43.59,72.39,0
1.4464e+09,43.7,72.39,0
1.4464e+09,43.93,72.27,0
1.4464e+09,44.15,72.27,0
1.4464e+09,44.26,72.27,0
1.4464e+09,44.49,72.27,0
1.4464e+09,44.49,72.16,0
1.4464e+09,44.71,72.16,1
1.4464e+09,44.49,72.39,1
1.4464e+09,44.38,72.84,1
1.4464e+09,44.26,73.06,1
1.4464e+09,44.04,73.06,1
1.4464e+09,43.81,72.95,1
1.4464e+09,43.7,73.18,1
1.4464e+09,43.47,73.06,1
1.4464e+09,43.25,73.29,1
1.4464e+09,43.03,73.29,1
1.4464e+09,42.8,73.4,1
1.4464e+09,42.58,73.4,1
1.4464e+09,42.35,73.29,1
1.4464e+09,42.13,73.62,1
1.4464e+09,41.9,73.51,1
1.4464e+09,41.79,73.51,1
1.4464e+09,41.68,73.51,1
1.4464e+09,41.56,73.51,0
1.4464e+09,41.9,73.4,0
1.4464e+09,42.13,73.18,0
1.4464e+09,42.46,72.95,0
1.4464e+09,42.69,72.84,0
1.4464e+09,42.91,72.5,0
1.4464e+09,43.03,72.61,0
1.4464e+09,43.25,72.61,0
1.4464e+09,43.47,72.5,0
1.4464e+09,43.59,72.39,0
1.4464e+09,43.81,72.39,0
1.4464e+09,43.93,72.27,0
1.4464e+09,44.15,72.27,0
1.4464e+09,44.26,72.27,0
1.4464e+09,44.49,72.27,0
1.4464e+09,44.6,72.5,1
1.4464e+09,44.49,72.72,1
1.4464e+09,44.49,72.95,1
1.4464e+09,44.38,73.18,1
1.4464e+09,44.26,73.29,1
1.4464e+09,44.04,73.29,1
1.4464e+09,43.81,73.29,1
1.4464e+09,43.59,73.4,1
1.4464e+09,43.36,73.4,1
1.4464e+09,43.14,73.51,1
1.4464e+09,42.8,73.51,1
1.4464e+09,42.58,73.51,1
1.4464e+09,42.35,73.51,1
1.4464e+09,42.24,73.51,1
1.4464e+09,42.01,73.51,1
1.4464e+09,41.79,73.62,1
1.4464e+09,41.56,73.62,1
1.4464e+09,41.45,73.62,0
1.4464e+09,41.45,73.4,0
1.4464e+09,41.68,73.29,0
1.4464e+09,42.13,73.18,0
1.4464e+09,42.35,73.06,0
1.4464e+09,42.69,72.84,0
1.4464e+09,42.91,72.84,0
1.4464e+09,43.14,72.39,0
1.4464e+09,43.25,72.16,0
1.4464e+09,43.47,72.16,0
1.4464e+09,43.59,72.05,0
1.4464e+09,43.81,71.71,0
1.4464e+09,43.93,71.82,0
1.4464e+09,44.15,71.6,0
1.4464e+09,44.26,71.49,0
1.4464e+09,44.49,71.6,0
1.4464e+09,44.6,71.6,0
1.4464e+09,44.83,71.6,1
1.4464e+09,44.71,71.82,1
1.4464e+09,44.6,72.16,1
1.4464e+09,44.6,72.39,1
1.4464e+09,44.38,72.61,1
1.4464e+09,44.26,72.61,1
1.4464e+09,44.04,72.61,1
1.4464e+09,43.81,72.61,1
1.4464e+09,43.59,72.61,1
1.4464e+09,43.36,72.5,1
1.4464e+09,43.14,72.72,1
1.4464e+09,42.8,72.61,1
1.4464e+09,42.58,72.61,1
1.4464e+09,42.35,72.61,1
1.4464e+09,42.13,72.61,1
1.4464e+09,41.9,72.72,1
1.4464e+09,41.68,72.61,1
1.4464e+09,41.56,72.5,0
1.4464e+09,41.68,72.16,0
1.4464e+09,41.9,71.94,0
1.4464e+09,42.24,71.6,0
1.4464e+09,42.58,71.49,0
1.4464e+09,42.8,71.26,0
1.4464e+09,43.14,71.37,0
1.4464e+09,43.36,71.15,0
1.4464e+09,43.59,71.15,0
1.4464e+09,43.7,70.81,0
1.4464e+09,43.93,70.59,0
1.4464e+09,44.15,70.47,0
1.4464e+09,44.38,70.47,0
1.4464e+09,44.49,70.47,0
1.4464e+09,44.6,70.59,0
1.4464e+09,44.6,71.15,1
1.4464e+09,44.49,71.37,1
1.4464e+09,44.49,71.6,1
1.4464e+09,44.38,71.6,1
1.4464e+09,44.26,71.82,1
1.4464e+09,44.04,71.82,1
1.4464e+09,43.81,71.94,1
1.4464e+09,43.7,71.94,1
1.4464e+09,43.47,72.05,1
1.4464e+09,43.25,72.05,1
1.4464e+09,43.03,72.05,1
1.4464e+09,42.8,72.16,1
1.4464e+09,42.58,72.16,1
1.4464e+09,42.35,71.94,0
1.4464e+09,42.46,71.6,0
1.4464e+09,42.8,71.26,0
1.4464e+09,43.03,71.15,0
1.4464e+09,43.25,70.93,0
1.4464e+09,43.36,70.7,0
1.4464e+09,43.59,70.7,0
1.4464e+09,43.81,70.59,0
1.4464e+09,43.81,70.59,0
1.4464e+09,44.04,70.47,0
1.4464e+09,44.15,70.36,0
1.4464e+09,44.26,70.36,0
1.4464e+09,44.38,70.36,0
1.4464e+09,44.6,70.14,0
1.4464e+09,44.71,70.14,0
1.4464e+09,44.83,70.14,0
1.4464e+09,44.94,70.14,0
1.4464e+09,45.05,70.14,0
1.4464e+09,45.05,70.14,1
1.4464e+09,44.94,70.59,1
1.4464e+09,45.05,70.81,1
1.4464e+09,44.94,70.93,1
1.4464e+09,44.83,70.93,1
1.4464e+09,44.71,71.04,1
1.4464e+09,44.38,71.04,1
1.4464e+09,44.15,71.26,1
1.4464e+09,44.04,71.49,1
1.4464e+09,43.7,71.49,1
1.4464e+09,43.47,71.6,1
1.4464e+09,43.25,71.6,1
1.4464e+09,42.91,71.6,1
1.4464e+09,42.8,71.49,1
1.4464e+09,42.58,71.49,1
1.4464e+09,42.35,71.49,1
1.4464e+09,42.24,71.49,0
1.4464e+09,42.35,71.04,0
1.4464e+09,42.58,70.81,0
1.4464e+09,42.8,70.59,0
1.4464e+09,43.03,70.47,0
1.4464e+09,43.25,70.36,0
1.4465e+09,43.47,70.14,0
1.4465e+09,43.59,70.02,0
1.4465e+09,43.7,70.02,0
1.4465e+09,43.93,69.91,0
1.4465e+09,44.04,69.8,0
1.4465e+09,44.15,69.69,0
1.4465e+09,44.26,69.69,0
1.4465e+09,44.49,69.8,0
1.4465e+09,44.71,69.69,0
1.4465e+09,44.83,69.69,0
1.4465e+09,44.94,69.57,0
1.4465e+09,45.05,69.8,1
1.4465e+09,44.94,70.36,1
1.4465e+09,44.83,70.7,1
1.4465e+09,44.83,71.04,1
1.4465e+09,44.6,71.15,1
1.4465e+09,44.49,71.15,1
1.4465e+09,44.26,71.15,1
1.4465e+09,43.93,70.93,1
1.4465e+09,43.7,71.15,1
1.4465e+09,43.36,71.15,1
1.4465e+09,43.03,71.15,1
1.4465e+09,42.8,71.15,1
1.4465e+09,42.46,71.15,0
1.4465e+09,42.46,70.93,0
1.4465e+09,42.46,70.59,0
1.4465e+09,42.69,70.36,0
1.4465e+09,42.91,70.14,0
1.4465e+09,43.14,70.14,0
1.4465e+09,43.36,69.91,0
1.4465e+09,43.47,69.8,0
1.4465e+09,43.7,69.8,0
1.4465e+09,43.81,69.8,0
1.4465e+09,43.93,69.57,0
1.4465e+09,44.04,69.69,0
1.4465e+09,44.15,69.91,0
1.4465e+09,44.26,69.8,0
1.4465e+09,44.38,69.8,0
1.4465e+09,44.49,69.69,0
1.4465e+09,44.71,69.69,0
1.4465e+09,44.83,69.69,0
1.4465e+09,44.94,69.69,0
1.4465e+09,45.05,69.69,0
1.4465e+09,45.05,70.02,1
1.4465e+09,44.94,70.7,0
1.4465e+09,44.94,71.15,0
1.4465e+09,44.94,71.49,1
1.4465e+09,44.83,71.49,1
1.4465e+09,44.6,71.71,1
1.4465e+09,44.38,71.71,1
1.4465e+09,44.26,71.71,1
1.4465e+09,43.93,71.94,1
1.4465e+09,43.7,72.05,1
1.4465e+09,43.47,72.05,1
1.4465e+09,43.14,72.16,1
1.4465e+09,42.91,72.05,1
1.4465e+09,42.69,72.05,1
1.4465e+09,42.46,71.82,0
1.4465e+09,42.58,71.37,0
1.4465e+09,42.69,70.93,0
1.4465e+09,43.03,70.7,0
1.4465e+09,43.25,70.59,0
1.4465e+09,43.47,70.36,0
1.4465e+09,43.59,70.59,0
1.4465e+09,43.7,70.36,0
